,XLC US Equity,XLY US Equity,XLP US Equity,XLE US Equity,XLF US Equity,XLV US Equity,XLI US Equity,XLK US Equity,IYZ US Equity,XLB US Equity,XLU US Equity,USRT US Equity,AGG US Equity,LQD US Equity,HYG US Equity,TIP US Equity,EMB US Equity,GLD US Equity,DBC US Equity,DBA US Equity
6/19/18,49.96,111.78,51.06,74.74,27.35,84.86,73.23,71.43,27.88,58.49,50.19,48.01,106.01,114.59,85.99,112.35,106.18,120.8,17.24,18.1
6/20/18,50.58,112.31,51.11,75.07,27.28,85.04,73.28,71.58,27.84,58.3,50.23,48.64,105.81,113.95,86.08,112.04,106.41,120.26,17.22,18.18
6/21/18,50.27,111.51,51.21,73.68,27.2,84.55,72.36,71.03,27.61,57.68,50.4,48.87,105.84,113.86,85.9,112.24,106.8,120.05,17.09,18.13
6/22/18,50.49,111.32,51.63,75.15,27.07,84.93,72.61,70.8,27.66,58.52,50.75,49.23,105.94,114,85.91,112.4,107.4,120.34,17.43,18.21
6/25/18,49.45,108.9,51.89,73.64,26.78,84.15,71.69,69.33,27.35,57.61,51.59,49.2,105.88,113.89,85.71,112.45,106.91,119.89,17.23,17.92
6/26/18,49.5322,109.68,51.67,74.57,26.69,83.89,71.96,69.61,27.27,57.83,51.65,48.77,106.05,114.27,85.7,112.61,106.76,119.26,17.4,17.89
6/27/18,49.1,108.26,51.56,75.57,26.36,83.18,71.38,68.66,27.12,57.65,51.9,48.56,106.24,114.66,85.52,112.98,106.55,118.58,17.49,17.76
6/28/18,49.59,109.11,51.56,75.47,26.59,83.29,71.48,69.5,27.56,57.87,51.88,49.03,106.23,114.51,85.28,112.83,106.76,118.22,17.48,17.77
6/29/18,49.53,109.3,51.53,75.94,26.59,83.46,71.63,69.47,27.57,58.07,51.96,49.15,106.32,114.57,85.08,112.87,106.77,118.65,17.68,18.03
7/2/18,49.84,109.45,51.23,74.82,26.72,83.72,71.79,70.09,27.65,57.76,52.33,48.83,105.99,114.24,84.78,112.48,106.32,117.46,17.31,17.66
7/3/18,49.23,108.9,51.35,75.29,26.48,83.92,71.56,69.26,27.74,57.66,52.48,49.22,106.21,114.66,84.79,112.72,106.66,118.65,17.29,17.67
7/4/18,49.23,108.9,51.35,75.29,26.48,83.92,71.56,69.26,27.74,57.66,52.48,49.22,106.21,114.66,84.79,112.72,106.66,118.65,17.29,17.67
7/5/18,49.9799,109.44,52.06,75.21,26.54,84.79,71.91,70.24,27.97,58.16,52.76,49.76,106.31,115.02,85.11,112.85,107.34,119.05,17.39,17.66
7/6/18,50.77,110.3,52.22,75.67,26.67,86.01,72.16,71.06,28.2,58.45,53.17,50.04,106.42,115.18,85.33,113.01,108.26,118.86,17.47,17.91
7/9/18,51.06,111.62,52.02,76.8,27.28,86.64,73.5,71.6,28.25,58.97,51.53,49.7,106.32,115.26,85.46,112.78,108.56,119.15,17.56,17.72
7/10/18,51.039,111.86,52.64,77.37,27.18,86.97,73.73,71.77,28.41,59.47,52.02,49.73,106.24,115.13,85.47,112.61,108.75,118.93,17.52,17.62
7/11/18,50.97,111.6,52.47,75.73,27.05,86.28,72.52,71.49,28.18,58.47,52.49,49.6,106.28,115.36,85.34,112.73,108.3,117.64,16.91,17.28
7/12/18,51.77,112.34,52.4,75.86,27.1,87.24,73.37,72.62,28.52,58.61,52.53,49.77,106.41,115.61,85.61,112.64,108.51,118.13,17,17.4
7/13/18,51.69,112.59,52.74,76.26,26.98,87.4,73.75,72.54,28.18,58.58,52.54,49.64,106.51,115.7,85.61,112.86,109.07,117.61,17.03,17.36
7/16/18,51.54,112.87,52.49,75.38,27.46,86.87,73.45,72.37,28.23,58.11,52.49,49.37,106.39,115.51,85.55,112.56,108.79,117.55,16.67,17.33
7/17/18,51.55,112.98,52.94,75.08,27.49,87.35,73.74,72.91,28.21,58.87,52.45,48.94,106.35,115.43,85.58,112.41,108.78,116.28,16.69,17.33
7/18/18,51.4,112.91,52.51,75.13,27.93,87.42,74.55,72.79,28.11,58.32,52.18,48.78,106.32,115.41,85.62,112.23,108.68,116.31,16.84,17.28
7/19/18,51.04,112.65,52.54,75.15,27.51,86.93,74.52,72.53,27.94,58.53,52.66,49.33,106.48,115.59,85.58,112.39,108.66,115.81,16.82,17.32
7/20/18,50.87,112.15,52.86,74.89,27.56,86.76,74.44,72.55,27.69,58.29,52.29,48.89,106.27,115.25,85.62,112.12,108.56,116.56,16.94,17.44
7/23/18,51.08,112.03,52.53,74.56,27.94,86.94,73.98,72.92,27.56,57.97,51.92,48.9,105.9,114.79,85.59,111.59,108.42,116,17,17.48
7/24/18,51.44,111.7,52.63,75.5,28.02,87.73,74.29,73.32,27.66,58.72,52.1,48.63,106.05,115.15,85.77,111.65,108.32,116.04,17.09,17.42
7/25/18,51.81,112.52,53.03,76.13,28.08,88.85,75.42,74.24,27.58,59.18,52.25,49.03,106.06,115.3,85.93,111.67,109.29,116.68,17.32,17.67
7/26/18,49.8562,111.93,53.31,76.96,28.07,88.6,76,73.1,27.78,59.52,52.81,49.11,106,115.41,85.94,111.56,109.38,115.77,17.32,17.55
7/27/18,48.91,111.64,53.38,76.63,28.13,87.96,76.01,71.85,27.64,59.3,52.64,48.58,106.08,115.56,85.91,111.73,109.57,115.83,17.25,17.47
7/30/18,48.14,110.75,53.32,77.26,28.15,88.01,75.26,70.73,27.59,59.19,52.32,48.68,105.97,115.4,85.94,111.67,109.26,115.65,17.35,17.58
7/31/18,48.46,111.27,53.57,77.12,27.95,88.93,76.92,70.92,27.62,59.73,52.79,49.5,106.06,115.76,86.12,111.84,109.06,115.99,17.25,17.53
8/1/18,48.26,110.72,53.12,76.05,27.95,88.95,75.88,71.56,27.57,59.12,52.45,49.76,105.7,115.01,85.83,111.1,108.16,115.14,17,17.44
8/2/18,48.58,111.48,53.66,75.63,27.96,89.28,75.78,72.46,27.84,58.73,52.71,49.63,105.74,115.15,85.88,111.16,108.07,114.52,17.1,17.38
8/3/18,48.91,111.86,54.29,75.24,28.12,89.81,75.85,72.72,27.92,59.29,53.3,50.15,105.97,115.51,85.95,111.38,108.31,114.92,17.16,17.51
8/6/18,49.4,112.61,54.34,75.52,28.27,89.97,75.96,73.11,28.28,59.27,53.34,50.17,106.04,115.62,86.11,111.4,108.13,114.33,17.19,17.64
8/7/18,49.46,113.13,54.01,76.08,28.4,89.98,76.5,73.39,28.41,59.47,53.26,50.05,105.85,115.26,86.15,111.25,107.97,114.59,17.32,17.55
8/8/18,49.42,113.25,53.6,75.53,28.47,90.12,76.16,73.59,28.34,59.22,52.98,49.8,105.85,115.08,86.1,111.26,107.97,114.91,17.11,17.54
8/9/18,49.69,113.67,53.44,74.83,28.3,90.02,75.74,73.62,28.68,59.54,53.22,49.79,106,115.17,86.04,111.52,107.59,114.74,17.04,17.49
8/10/18,49.27,112.72,53.24,75.29,27.97,89.63,75.07,73.03,28.51,58.68,52.99,49.35,106.23,115.36,85.89,111.88,106.37,114.69,17.04,17.21
8/13/18,49.2,112.15,53.24,74.33,27.7,89.66,74.71,72.93,28.54,58.09,53.06,49.42,106.29,115.33,85.83,111.86,105.9,112.96,16.95,17.08
8/14/18,49.55,113.24,53.61,74.51,27.96,90.08,75.23,73.38,28.74,58.58,53.17,49.67,106.19,115.48,85.98,111.72,106.59,113.07,16.98,17.22
8/15/18,48.86,111.86,53.83,71.91,27.74,89.93,74.87,72.72,28.62,57.65,53.66,50.1,106.34,115.72,85.83,111.94,106.37,111.19,16.61,17.07
8/16/18,48.84,112.41,54.6,72.43,28.11,90.81,75.82,73.04,29.11,58,54.24,50.49,106.4,115.87,85.94,111.87,106.59,111.1,16.74,17.29
8/17/18,48.61,112.51,55.02,72.61,28.17,91.09,76.28,73.15,29.36,58.43,54.52,50.98,106.46,115.97,86.04,111.92,107.02,112.13,16.81,17.44
8/20/18,48.69,113.31,54.99,73.1,28.26,91.39,76.79,73.04,29.45,58.84,54.33,50.99,106.67,116.27,86.08,112.14,106.88,112.69,16.84,17.27
8/21/18,48.99,114.21,54.6,73.47,28.37,91.39,77.36,73.16,29.56,59.07,53.94,50.68,106.58,115.98,86.21,112.07,107.18,113.02,16.87,17.25
8/22/18,48.93,114.33,54.26,74.35,28.27,91.48,76.61,73.38,29.34,58.77,53.54,50.43,106.67,115.97,86.24,112.31,107.65,113.27,17.11,17.14
8/23/18,48.73,114.22,54.13,74,28.14,91.45,76.39,73.54,29.34,58.37,53.5,50.35,106.61,116.01,86.23,112.4,107.12,112.2,17.08,16.99
8/24/18,49.44,114.89,54.06,74.54,28.24,91.89,76.72,74.28,29.62,59.13,53.73,50.58,106.73,116.24,86.38,112.51,107.4,114.16,17.21,17.04
8/27/18,49.92,115.63,54.09,75.09,28.62,92.22,77.69,74.96,29.75,59.94,53.4,50.49,106.59,116.06,86.41,112.34,107.54,114.59,17.27,17.18
8/28/18,49.7,115.86,53.91,74.77,28.59,92.27,77.53,75.09,29.77,59.71,53.29,51.1,106.39,115.62,86.37,112.12,107.34,113.68,17.2,16.9
8/29/18,49.98,117.16,53.97,75.23,28.58,92.87,77.59,75.77,29.8,60.16,53.68,51.05,106.37,115.5,86.32,112.12,107.02,114.2,17.39,16.99
8/30/18,49.67,116.49,53.8,75.02,28.36,92.8,77.05,75.54,29.67,59.45,53.7,50.83,106.42,115.61,86.25,112.22,106.43,113.64,17.36,16.85
8/31/18,49.18,116.95,53.78,74.44,28.33,92.78,77.1,75.6,29.68,59.27,53.47,51,106.41,115.44,86.36,112.09,106.1,113.51,17.38,17.06
9/3/18,49.18,116.95,53.78,74.44,28.33,92.78,77.1,75.6,29.68,59.27,53.47,51,106.41,115.44,86.36,112.09,106.1,113.51,17.38,17.06
9/4/18,48.57,117.17,53.71,74.28,28.47,92.04,77.04,75.31,29.49,58.86,53.71,50.45,106.06,114.88,85.81,111.55,105.34,112.93,17.28,17.05
9/5/18,47.94,115.91,54.33,74.18,28.49,92.41,77.59,74.37,29.34,59.25,54.46,50.82,106.01,114.81,85.72,111.44,105.41,113.32,17.21,17.05
9/6/18,47.58,115.59,54.48,72.81,28.36,92.41,77.83,73.83,29.36,59.37,54.77,50.96,106.19,115.13,85.79,111.54,105.88,113.54,17.11,17.01
9/7/18,47.68,115.58,54.37,72.8,28.33,92.55,77.59,73.58,29.33,58.98,54.1,50.36,105.81,114.65,85.7,111.22,105.6,113.23,17.15,17.1
9/10/18,47.78,116.01,54.56,72.77,28.3,92.31,77.99,73.81,29.45,59.05,54.37,50.65,105.91,115.03,85.87,111.25,105.4,113.15,17.21,17.22
9/11/18,48.26,116.94,54.36,73.46,28.33,92.23,77.97,74.44,29.57,59.17,54.23,50.61,105.73,114.77,85.89,111.02,105.2,113.22,17.38,17.05
9/12/18,48.12,117.16,54.99,73.84,28.07,92.69,78.21,74.13,29.81,59.2,54.18,50.63,105.8,115,86.09,111.12,105.54,114.17,17.5,17.16
9/13/18,48.46,117.36,54.91,73.87,28.03,93.84,78.68,75,29.94,59.43,54.59,50.83,105.87,115.24,86.25,110.96,106.57,113.76,17.31,17.08
9/14/18,48.37,116.92,54.76,74.26,28.23,93.53,79.07,74.94,29.94,59.41,54.3,50.52,105.67,115.1,86.33,110.76,106.69,113.02,17.2,17.05
9/17/18,47.9,115.47,54.96,74.38,28.11,93.19,79.1,74,29.83,59.62,54.48,50.77,105.67,115.03,86.27,110.78,106.36,113.61,17.18,16.9
9/18/18,48.24,116.94,54.73,74.87,28.25,93.73,79.82,74.47,29.94,59.68,54.38,50.46,105.44,114.56,86.26,110.55,106.03,113.44,17.34,16.89
9/19/18,48.37,116.99,54.63,75.1,28.73,93.6,79.75,74.28,29.69,60.33,53.2,49.78,105.24,114.39,86.1,110.43,106.41,113.88,17.45,16.97
9/20/18,48.9,117.79,55.32,75.12,28.98,94.51,79.87,75.16,29.94,60.98,53.31,50.23,105.38,114.69,86.22,110.58,107.01,114.27,17.45,17.08
9/21/18,48.55,116.92,55.02,75.1,28.74,94.27,80,74.61,30.08,60.56,53.06,50.28,105.46,114.71,86.24,110.59,107.24,113.49,17.49,17.08
